"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"7544","Monday",249,2014-07-21 09:17:56,2014-07-21 09:22:05,229,"Great Jones St",40.72743423,-73.99379025,128,"MacDougal St & Prince St",40.72710258,-74.00297088,15671,"Subscriber","1984",1,"0.667","10012","-7","60.1","-9999","68","0","71.1","4.6","10","-999","-9999","0","0","0","0","0"
"7545","Wednesday",249,2014-07-30 10:03:21,2014-07-30 10:07:30,229,"Great Jones St",40.72743423,-73.99379025,128,"MacDougal St & Prince St",40.72710258,-74.00297088,18519,"Subscriber","1970",1,"0.667","10012","-7","52","-9999","53","0","70","0","10","-999","-9999","0","0","0","0","0"
"7546","Wednesday",280,2014-07-09 13:48:09,2014-07-09 13:52:49,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,347,"W Houston St & Hudson St",40.72873888,-74.00748842,16870,"Subscriber","1975",1,"0.909","10012","15","61","-9999","44","0","84.9","3.5","10","-999","85","0","0","0","0","0"
"7547","Wednesday",329,2014-07-02 15:03:55,2014-07-02 15:09:24,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,497,"E 17 St & Broadway",40.73704984,-73.99009296,15838,"Subscriber","1971",1,"1.268","10012","0","70","-9999","53","0","89.1","-9999","9","-999","94.1","0","0","0","0","0"
"7548","Friday",160,2014-07-11 15:50:12,2014-07-11 15:52:52,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,335,"Washington Pl & Broadway",40.72903917,-73.99404649,20915,"Subscriber","1985",1,"0.538","10011","20","55.9","-9999","37","0","84.9","6.9","10","-999","83.7","0","0","0","0","0"
"7549","Tuesday",142,2014-07-29 16:54:51,2014-07-29 16:57:13,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,405,"Washington St & Gansevoort St",40.739323,-74.008119,17669,"Subscriber","1984",1,"0.441","10011","-2","50","-9999","40","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7551","Monday",264,2014-07-21 11:37:39,2014-07-21 11:42:03,285,"Broadway & E 14 St",40.73454567,-73.99074142,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,18862,"Subscriber","1968",1,"1.062","10003","-9","60.1","-9999","58","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7552","Monday",223,2014-07-14 09:55:43,2014-07-14 09:59:26,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,359,"E 47 St & Park Ave",40.75510267,-73.97498696,17972,"Subscriber","1979",1,"1.015","10022","-32811","71.6","-9999","100","0","71.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7553","Tuesday",414,2014-07-22 16:09:36,2014-07-22 16:16:30,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,16087,"Subscriber","1982",1,"1.315","10022","-32811","66.9","-9999","56","0","84","4.6","10","-999","86.5","0","0","0","0","0"
"7554","Tuesday",621,2014-07-01 09:23:27,2014-07-01 09:33:48,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,225,"W 14 St & The High Line",40.74195138,-74.00803013,19651,"Subscriber","1960",1,"2.126","10282","-1","66.9","-9999","74","0","75.9","-9999","10","-999","-9999","0","0","0","0","0"
"7555","Friday",162,2014-07-11 09:09:05,2014-07-11 09:11:47,355,"Bayard St & Baxter St",40.71602118,-73.99974372,79,"Franklin St & W Broadway",40.71911552,-74.00666661,19878,"Subscriber","1986",1,"0.671","10013","2","53.1","-9999","48","0","73.9","4.6","10","-999","-9999","0","0","0","0","0"
"7557","Thursday",311,2014-07-31 16:02:56,2014-07-31 16:08:07,355,"Bayard St & Baxter St",40.71602118,-73.99974372,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,14673,"Subscriber","1992",1,"1.121","10013","-7","61","-9999","60","0","75.9","0","9","-999","-9999","0","0","0","0","0"
"7558","Monday",512,2014-07-21 15:47:06,2014-07-21 15:55:38,359,"E 47 St & Park Ave",40.75510267,-73.97498696,379,"W 31 St & 7 Ave",40.749156,-73.9916,21662,"Subscriber","1974",1,"1.634","10035","32799","57.9","-9999","42","0","82.9","3.5","10","-999","82.6","0","0","0","0","0"
"7560","Thursday",256,2014-07-10 13:55:40,2014-07-10 13:59:56,361,"Allen St & Hester St",40.71605866,-73.99190759,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,15783,"Subscriber","1984",1,"0.836","10002","3","60.1","-9999","54","0","78.1","4.6","10","-999","-9999","0","0","0","0","0"
"7562","Wednesday",200,2014-07-09 11:12:43,2014-07-09 11:16:03,363,"West Thames St",40.70834698,-74.01713445,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,19273,"Subscriber","1971",1,"0.777","10280","32776","61","-9999","50","0","81","0","10","-999","81.7","0","0","0","0","0"
"7563","Friday",277,2014-07-25 16:59:17,2014-07-25 17:03:54,415,"Pearl St & Hanover Square",40.7047177,-74.00926027,417,"Barclay St & Church St",40.71291224,-74.01020234,21072,"Subscriber","1977",1,"0.714","10005","0","51.8","-9999","37","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7564","Thursday",437,2014-07-10 16:30:22,2014-07-10 16:37:39,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,16970,"Subscriber","1957",1,"1.176","10011","12","62.1","-9999","52","0","81","3.5","10","-999","81.9","0","0","0","0","0"
"7565","Tuesday",244,2014-07-08 13:13:40,2014-07-08 13:17:44,444,"Broadway & W 24 St",40.7423543,-73.98915076,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,19591,"Subscriber","1981",1,"0.888","10010","-19","66","-9999","46","0","89.1","5.8","9","-999","91.3","0","0","0","0","0"
"7567","Tuesday",202,2014-07-22 15:58:45,2014-07-22 16:02:07,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,490,"8 Ave & W 33 St",40.751551,-73.993934,21566,"Subscriber","1985",1,"1.27","10018","13","66.9","-9999","55","0","84.9","-9999","10","-999","87.6","0","0","0","0","0"
"7568","Thursday",197,2014-07-17 16:52:27,2014-07-17 16:55:44,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17966,"Subscriber","1963",1,"0.518","10011","6","55","-9999","45","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"7569","Tuesday",298,2014-07-22 14:57:59,2014-07-22 15:02:57,463,"9 Ave & W 16 St",40.74206539,-74.00443172,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,21602,"Subscriber","1949",1,"0.891","10017","20","66.9","-9999","56","0","84","0","10","-999","86.5","0","0","0","0","0"
"7571","Thursday",211,2014-07-17 10:51:03,2014-07-17 10:54:34,474,"5 Ave & E 29 St",40.7451677,-73.98683077,521,"8 Ave & W 31 St",40.75044999,-73.99481051,20355,"Subscriber","1973",1,"0.831","10016","-23","55","-9999","53","0","73","5.8","10","-999","-9999","0","0","0","0","0"
"7572","Monday",329,2014-07-07 10:03:27,2014-07-07 10:08:56,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,517,"E 41 St & Madison Ave",40.752141,-73.979782,21450,"Subscriber","1979",1,"1.064","10036","51","63","-9999","58","0","79","3.5","9","-999","-9999","0","0","0","0","0"
"7574","Wednesday",168,2014-07-09 10:20:33,2014-07-09 10:23:21,489,"10 Ave & W 28 St",40.75066386,-74.00176802,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,14796,"Subscriber","1976",1,"0.42","10001","2","63","-9999","60","0","78.1","6.9","10","-999","-9999","0","0","0","0","0"
"7575","Tuesday",195,2014-07-08 16:10:10,2014-07-08 16:13:25,489,"10 Ave & W 28 St",40.75066386,-74.00176802,521,"8 Ave & W 31 St",40.75044999,-73.99481051,18890,"Subscriber","1971",1,"0.5","10001","6","68","-9999","51","0","88","4.6","9","-999","91.4","0","0","0","0","0"
"7576","Wednesday",384,2014-07-23 13:24:27,2014-07-23 13:30:51,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,521,"8 Ave & W 31 St",40.75044999,-73.99481051,21180,"Subscriber","1974",1,"1.089","10010","-35","71.1","-9999","61","0","86","5.8","9","-999","91.5","0","0","0","0","0"
"7577","Wednesday",360,2014-07-09 09:14:12,2014-07-09 09:20:12,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,21269,"Subscriber","1976",1,"1.075","10001-2062","0","64.9","-9999","69","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7578","Thursday",366,2014-07-17 13:02:33,2014-07-17 13:08:39,497,"E 17 St & Broadway",40.73704984,-73.99009296,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,20586,"Subscriber","1970",1,"1.309","10003","0","55.9","-9999","50","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7580","Tuesday",298,2014-07-22 09:15:11,2014-07-22 09:20:09,497,"E 17 St & Broadway",40.73704984,-73.99009296,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,20573,"Subscriber","1991",1,"1.08","10003","-2","64","-9999","67","0","75.9","0","9","-999","-9999","0","0","0","0","0"
"7581","Tuesday",725,2014-07-08 16:50:05,2014-07-08 17:02:10,499,"Broadway & W 60 St",40.76915505,-73.98191841,521,"8 Ave & W 31 St",40.75044999,-73.99481051,15683,"Subscriber","1969",1,"2.003","10463","-18","68","-9999","51","0","88","4.6","9","-999","91.4","0","0","0","0","0"
"7582","Thursday",266,2014-07-31 13:03:22,2014-07-31 13:07:48,521,"8 Ave & W 31 St",40.75044999,-73.99481051,458,"11 Ave & W 27 St",40.751396,-74.005226,19481,"Subscriber","1992",1,"0.896","10001","0","60.1","-9999","52","0","79","-9999","10","-999","-9999","0","0","0","0","0"
"7583","Wednesday",499,2014-07-09 13:24:01,2014-07-09 13:32:20,521,"8 Ave & W 31 St",40.75044999,-73.99481051,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,15590,"Subscriber","1984",1,"1.161","10001","-32780","61","-9999","44","0","84.9","3.5","10","-999","85","0","0","0","0","0"
"7586","Thursday",243,2014-07-10 09:07:09,2014-07-10 09:11:12,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,14930,"Subscriber","1974",1,"0.583","10018","27","62.1","-9999","68","0","73","3.5","10","-999","-9999","0","0","0","0","0"
"7587","Thursday",230,2014-07-24 14:26:58,2014-07-24 14:30:48,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,517,"E 41 St & Madison Ave",40.752141,-73.979782,18020,"Subscriber","1985",1,"0.589","10016","32842","61","-9999","58","0","77","5.8","-9999","-999","-9999","0","0","0","0","0"
"7588","Thursday",138,2014-07-24 11:59:48,2014-07-24 12:02:06,528,"2 Ave & E 31 St",40.74290902,-73.97706058,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,17822,"Subscriber","1960",1,"0.305","10016","8","63","-9999","68","0","73.9","3.5","-9999","-999","-9999","0","0","0","0","0"
"7590","Wednesday",377,2014-07-16 14:50:36,2014-07-16 14:56:53,533,"Broadway & W 39 St",40.75299641,-73.98721619,444,"Broadway & W 24 St",40.7423543,-73.98915076,15474,"Subscriber","1972",1,"0.743","10018","32804","57.9","-9999","54","0","75.9","3.5","10","-999","-9999","0","0","0","0","0"
"7593","Friday",201,2014-07-18 10:07:45,2014-07-18 10:11:06,533,"Broadway & W 39 St",40.75299641,-73.98721619,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,15036,"Subscriber","1980",1,"0.475","10018","0","50","-9999","44","0","73","8.1","10","-999","-9999","0","0","0","0","0"
"7594","Friday",257,2014-07-11 12:54:49,2014-07-11 12:59:06,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17818,"Subscriber","1962",1,"0.673","10010","-12","53.1","-9999","37","0","82","4.6","10","-999","81.2","0","0","0","0","0"
"7595","Tuesday",334,2014-07-08 09:57:24,2014-07-08 10:02:58,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,20555,"Subscriber","1986",1,"1.41","10019","-6","69.1","-9999","76","0","77","5.8","7","-999","-9999","0","0","0","0","0"
"7596","Tuesday",476,2014-07-15 16:43:35,2014-07-15 16:51:31,137,"E 56 St & Madison Ave",40.761628,-73.972924,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,17809,"Subscriber","1980",1,"2.245","10037","32774","71.1","0.13","93","0","73","0","5","-999","-9999","0","0","0","0","0"
"7597","Wednesday",200,2014-07-23 15:50:29,2014-07-23 15:53:49,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,320,"Leonard St & Church St",40.717571,-74.005549,14659,"Subscriber","1978",1,"0.668","10012","3","71.1","-9999","63","0","84.9","3.5","10","-999","90.1","0","0","0","0","0"
"7598","Thursday",181,2014-07-03 09:25:49,2014-07-03 09:28:50,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,15430,"Subscriber","1989",1,"0.824","10011","5","73","-9999","91","0","75.9","0","6","-999","-9999","0","0","0","0","0"
"7600","Tuesday",251,2014-07-01 15:25:13,2014-07-01 15:29:24,173,"Broadway & W 49 St",40.76064679,-73.98442659,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,15521,"Subscriber","1962",1,"0.674","10019","0","69.1","-9999","59","0","84.9","5.8","10","-999","88.8","0","0","0","0","0"
"7604","Monday",596,2014-07-21 15:18:07,2014-07-21 15:28:03,173,"Broadway & W 49 St",40.76064679,-73.98442659,528,"2 Ave & E 31 St",40.74290902,-73.97706058,21308,"Subscriber","1986",1,"1.619","10019","32781","57.9","-9999","42","0","82.9","3.5","10","-999","82.6","0","0","0","0","0"
"7605","Friday",205,2014-07-25 15:51:41,2014-07-25 15:55:06,173,"Broadway & W 49 St",40.76064679,-73.98442659,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,16548,"Subscriber","1974",1,"0.623","10019","32795","50","-9999","34","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7606","Friday",110,2014-07-11 12:54:15,2014-07-11 12:56:05,212,"W 16 St & The High Line",40.74334935,-74.00681753,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,18542,"Subscriber","1977",1,"0.714","10011","0","53.1","-9999","37","0","82","4.6","10","-999","81.2","0","0","0","0","0"
"7609","Tuesday",194,2014-07-15 16:59:22,2014-07-15 17:02:36,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,405,"Washington St & Gansevoort St",40.739323,-74.008119,16427,"Subscriber","1976",1,"0.588","10011","-4","71.1","0.13","93","0","73","0","5","-999","-9999","0","0","0","0","0"
"7611","Wednesday",202,2014-07-30 10:04:09,2014-07-30 10:07:31,251,"Mott St & Prince St",40.72317958,-73.99480012,128,"MacDougal St & Prince St",40.72710258,-74.00297088,15127,"Subscriber","1989",1,"0.702","10012","-3","52","-9999","53","0","70","0","10","-999","-9999","0","0","0","0","0"
"7613","Tuesday",285,2014-07-01 14:12:13,2014-07-01 14:16:58,267,"Broadway & W 36 St",40.75097711,-73.98765428,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,15835,"Subscriber","1968",1,"0.83","10018","0","70","-9999","55","0","88","6.9","10","-999","92.9","0","0","0","0","0"
"7614","Thursday",205,2014-07-03 12:10:03,2014-07-03 12:13:28,268,"Howard St & Centre St",40.71910537,-73.99973337,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,18562,"Subscriber","1985",1,"0.552","10013","12","73","-9999","69","0","84","4.6","6","-999","90.2","0","0","0","0","0"
"7615","Tuesday",352,2014-07-01 16:56:00,2014-07-01 17:01:52,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,505,"6 Ave & W 33 St",40.74901271,-73.98848395,15346,"Subscriber","1978",1,"1.21","10017","0","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7616","Thursday",436,2014-07-24 16:13:09,2014-07-24 16:20:25,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,363,"West Thames St",40.70834698,-74.01713445,21071,"Subscriber","1979",1,"1.489","10013","-32777","59","-9999","50","0","79","8.1","10","-999","-9999","0","0","0","0","0"
"7619","Tuesday",293,2014-07-22 15:20:48,2014-07-22 15:25:41,347,"W Houston St & Hudson St",40.72873888,-74.00748842,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17825,"Subscriber","1987",1,"0.792","10014","-26","66.9","-9999","55","0","84.9","-9999","10","-999","87.6","0","0","0","0","0"
"7620","Friday",329,2014-07-18 13:14:51,2014-07-18 13:20:20,348,"W Broadway & Spring St",40.72490985,-74.00154702,382,"University Pl & E 14 St",40.73492695,-73.99200509,19014,"Subscriber","1971",1,"0.885","10012","5","51.1","-9999","38","0","79","8.1","10","-999","-9999","0","0","0","0","0"
"7626","Wednesday",484,2014-07-23 11:25:52,2014-07-23 11:33:56,359,"E 47 St & Park Ave",40.75510267,-73.97498696,457,"Broadway & W 58 St",40.76695317,-73.98169333,16431,"Subscriber","1981",1,"1.34","10035","0","69.1","-9999","65","0","82","6.9","10","-999","85.5","0","0","0","0","0"
"7627","Friday",408,2014-07-25 11:41:58,2014-07-25 11:48:46,359,"E 47 St & Park Ave",40.75510267,-73.97498696,469,"Broadway & W 53 St",40.76344058,-73.98268129,18776,"Subscriber","1982",1,"1.127","10035","32802","52","-9999","46","0","73.9","3.5","10","-999","-9999","0","0","0","0","0"
"7628","Thursday",365,2014-07-24 09:20:11,2014-07-24 09:26:16,359,"E 47 St & Park Ave",40.75510267,-73.97498696,479,"9 Ave & W 45 St",40.76019252,-73.9912551,19786,"Subscriber","1981",1,"1.016","10035","32782","64","-9999","71","0","73.9","9.2","-9999","-999","-9999","0","0","0","0","0"
"7629","Tuesday",214,2014-07-22 11:30:32,2014-07-22 11:34:06,361,"Allen St & Hester St",40.71605866,-73.99190759,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,14908,"Subscriber","1953",1,"0.519","10002","-1","66","-9999","62","0","80.1","3.5","9","-999","82.1","0","0","0","0","0"
"7630","Wednesday",222,2014-07-16 11:04:07,2014-07-16 11:07:49,362,"Broadway & W 37 St",40.75172632,-73.98753523,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,16960,"Subscriber","1969",1,"0.647","10018","0","59","-9999","68","0","70","5.8","10","-999","-9999","0","0","0","0","0"
"7631","Wednesday",308,2014-07-16 09:53:43,2014-07-16 09:58:51,379,"W 31 St & 7 Ave",40.749156,-73.9916,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,17987,"Subscriber","1984",1,"0.908","10001","-10","64","0","84","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"7632","Tuesday",212,2014-07-22 10:18:44,2014-07-22 10:22:16,382,"University Pl & E 14 St",40.73492695,-73.99200509,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,19045,"Subscriber","1985",1,"0.752","10003","-3","64","-9999","62","0","78.1","0","9","-999","-9999","0","0","0","0","0"
"7633","Thursday",279,2014-07-17 13:02:03,2014-07-17 13:06:42,402,"Broadway & E 22 St",40.7403432,-73.98955109,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16686,"Subscriber","1974",1,"0.868","10010","27","55.9","-9999","50","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7634","Thursday",279,2014-07-17 15:59:05,2014-07-17 16:03:44,402,"Broadway & E 22 St",40.7403432,-73.98955109,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16436,"Subscriber","1979",1,"0.868","10010","27","57","-9999","52","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7635","Tuesday",233,2014-07-01 16:09:14,2014-07-01 16:13:07,402,"Broadway & E 22 St",40.7403432,-73.98955109,472,"E 32 St & Park Ave",40.7457121,-73.98194829,19225,"Subscriber","1983",1,"0.813","10010","-7","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7637","Thursday",288,2014-07-10 09:16:08,2014-07-10 09:20:56,417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,21552,"Subscriber","1980",1,"0.735","10007","32775","62.1","-9999","68","0","73","3.5","10","-999","-9999","0","0","0","0","0"
"7638","Monday",139,2014-07-21 13:06:20,2014-07-21 13:08:39,426,"West St & Chambers St",40.71754834,-74.01322069,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,16226,"Subscriber","1967",1,"0.511","10282","3","59","-9999","47","0","81","0","10","-999","81.3","0","0","0","0","0"
"7639","Friday",817,2014-07-18 13:48:20,2014-07-18 14:01:57,426,"West St & Chambers St",40.71754834,-74.01322069,514,"12 Ave & W 40 St",40.76087502,-74.00277668,18122,"Subscriber","1984",1,"3.165","10282","-5","51.1","-9999","38","0","79","8.1","10","-999","-9999","0","0","0","0","0"
"7640","Wednesday",346,2014-07-16 09:45:59,2014-07-16 09:51:45,434,"9 Ave & W 18 St",40.74317449,-74.00366443,127,"Barrow St & Hudson St",40.73172428,-74.00674436,15661,"Subscriber","1966",1,"0.967","10011","-3","64","0","84","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"7641","Tuesday",256,2014-07-08 09:09:36,2014-07-08 09:13:52,442,"W 27 St & 7 Ave",40.746647,-73.993915,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,16989,"Subscriber","1968",1,"1.126","10001","-3","69.1","-9999","76","0","77","5.8","7","-999","-9999","0","0","0","0","0"
"7642","Tuesday",285,2014-07-08 16:21:44,2014-07-08 16:26:29,444,"Broadway & W 24 St",40.7423543,-73.98915076,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,20813,"Subscriber","1960",1,"0.885","10010","-20","68","-9999","51","0","88","4.6","9","-999","91.4","0","0","0","0","0"
"7643","Monday",295,2014-07-07 13:23:00,2014-07-07 13:27:55,444,"Broadway & W 24 St",40.7423543,-73.98915076,545,"E 23 St & 1 Ave",40.736502,-73.97809472,16996,"Subscriber","1959",1,"0.835","10010","-27","64.9","-9999","48","0","87.1","6.9","9","-999","88.9","0","0","0","0","0"
"7644","Tuesday",206,2014-07-15 09:37:02,2014-07-15 09:40:28,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,16526,"Subscriber","1972",1,"1.499","10001","-13","72","-9999","84","0","77","3.5","6","-999","-9999","0","0","0","0","0"
"7647","Monday",390,2014-07-21 15:44:24,2014-07-21 15:50:54,447,"8 Ave & W 52 St",40.76370739,-73.9851615,490,"8 Ave & W 33 St",40.751551,-73.993934,16610,"Subscriber","1967",1,"1.666","10019","-5","57.9","-9999","42","0","82.9","3.5","10","-999","82.6","0","0","0","0","0"
"7648","Tuesday",196,2014-07-29 09:22:05,2014-07-29 09:25:21,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,212,"W 16 St & The High Line",40.74334935,-74.00681753,21683,"Subscriber","1978",1,"0.863","10011","-8","53.1","-9999","63","0","66","6.9","10","-999","-9999","0","0","0","0","0"
"7650","Tuesday",511,2014-07-08 16:13:51,2014-07-08 16:22:22,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,17753,"Subscriber","1964",1,"1.444","10022","32795","68","-9999","51","0","88","4.6","9","-999","91.4","0","0","0","0","0"
"7651","Tuesday",302,2014-07-29 13:30:54,2014-07-29 13:35:56,457,"Broadway & W 58 St",40.76695317,-73.98169333,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,20039,"Subscriber","1963",1,"1.042","10019","32811","50","-9999","46","0","72","0","10","-999","-9999","0","0","0","0","0"
"7652","Tuesday",244,2014-07-01 09:33:37,2014-07-01 09:37:41,465,"Broadway & W 41 St",40.75513557,-73.98658032,517,"E 41 St & Madison Ave",40.752141,-73.979782,19516,"Subscriber","1980",1,"0.506","10036","32842","66.9","-9999","74","0","75.9","-9999","10","-999","-9999","0","0","0","0","0"
"7654","Monday",140,2014-07-21 16:09:38,2014-07-21 16:11:58,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,463,"9 Ave & W 16 St",40.74206539,-74.00443172,21430,"Subscriber","1983",1,"0.496","10011","5","57","-9999","38","0","84.9","4.6","10","-999","83.9","0","0","0","0","0"
"7655","Monday",169,2014-07-21 15:50:13,2014-07-21 15:53:02,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,15061,"Subscriber","1966",1,"0.381","10036","32828","57.9","-9999","42","0","82.9","3.5","10","-999","82.6","0","0","0","0","0"
"7656","Monday",244,2014-07-14 10:10:22,2014-07-14 10:14:26,486,"Broadway & W 29 St",40.7462009,-73.98855723,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,21157,"Subscriber","1980",1,"0.594","10001","0","71.6","-9999","94","0","73.4","-9999","-9999","-999","-9999","0","0","0","0","0"
"7657","Thursday",137,2014-07-10 14:53:30,2014-07-10 14:55:47,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,472,"E 32 St & Park Ave",40.7457121,-73.98194829,16556,"Subscriber","1979",1,"0.421","10010","-30","60.1","-9999","50","0","80.1","5.8","10","-999","80.9","0","0","0","0","0"
"7659","Tuesday",199,2014-07-29 15:31:49,2014-07-29 15:35:08,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,20930,"Subscriber","1984",1,"0.829","10019","0","51.1","-9999","42","0","75.9","8.1","10","-999","-9999","0","0","0","0","0"
"7661","Thursday",170,2014-07-03 09:55:25,2014-07-03 09:58:15,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,479,"9 Ave & W 45 St",40.76019252,-73.9912551,19535,"Subscriber","1985",1,"0.52","10019","32782","73","-9999","91","0","75.9","0","6","-999","-9999","0","0","0","0","0"
"7664","Wednesday",379,2014-07-23 14:01:49,2014-07-23 14:08:08,497,"E 17 St & Broadway",40.73704984,-73.99009296,459,"W 20 St & 11 Ave",40.746745,-74.007756,18613,"Subscriber","1982",1,"1.264","10003","-20","72","-9999","65","0","84.9","6.9","9","-999","90.7","0","0","0","0","0"
"7665","Friday",552,2014-07-11 15:54:33,2014-07-11 16:03:45,497,"E 17 St & Broadway",40.73704984,-73.99009296,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,14766,"Subscriber","1986",1,"1.826","10003","-4","55.9","-9999","37","0","84.9","6.9","10","-999","83.7","0","0","0","0","0"
"7667","Tuesday",171,2014-07-01 09:20:59,2014-07-01 09:23:50,498,"Broadway & W 32 St",40.74854862,-73.98808416,472,"E 32 St & Park Ave",40.7457121,-73.98194829,18865,"Subscriber","1960",1,"0.391","10001-2062","32785","66.9","-9999","74","0","75.9","-9999","10","-999","-9999","0","0","0","0","0"
"7668","Wednesday",295,2014-07-09 16:52:05,2014-07-09 16:57:00,505,"6 Ave & W 33 St",40.74901271,-73.98848395,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16389,"Subscriber","1963",1,"0.809","10001","0","66.9","-9999","56","0","84","6.9","10","-999","86.5","0","0","0","0","0"
"7670","Monday",355,2014-07-21 09:10:17,2014-07-21 09:16:12,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,474,"5 Ave & E 29 St",40.7451677,-73.98683077,17412,"Subscriber","1979",1,"1.023","10016","32803","60.1","-9999","68","0","71.1","4.6","10","-999","-9999","0","0","0","0","0"
